,Vehicle ID,ZIP Code,VIN Prefix,Vehicle Name,Technology
4111,WA-044-104372964,98119,1N4BZ1CP,Nissan Leaf,BEV
4112,WA-044-133013751,98117,5YJYGDEE,Tesla Model Y,BEV
4113,WA-044-179467039,99009,5YJYGDEE,Tesla Model Y,BEV
4114,WA-044-100786157,98312,JN1AZ0CP,Nissan Leaf,BEV
4115,WA-044-156810475,98292,5YJYGDEF,Tesla Model Y,BEV
4116,WA-044-169705322,98072,5YJ3E1EB,Tesla Model 3,BEV
4117,WA-044-140120284,98110,1G1FZ6S0,Chevrolet Bolt EV,BEV
4118,WA-044-8465516,98074,5YJXCBE2,Tesla Model X,BEV
4119,WA-044-141468512,98053,5YJYGDEE,Tesla Model Y,BEV
4120,WA-044-101546028,98110,KNDCE3LG,Kia Niro EV,BEV
4121,WA-044-172759163,98264,1G1FW6S0,Chevrolet Bolt EV,BEV
4122,WA-044-208483796,98004,5YJSA1H2,Tesla Model S,BEV
4123,WA-044-104661518,98332,5YJ3E1EA,Tesla Model 3,BEV
4124,WA-044-128718292,98223,5YJ3E1EA,Tesla Model 3,BEV
4125,WA-044-113886776,99224,5UXKT0C5,BMW X5,PHEV
4126,WA-044-185642670,98290,1FADP5CU,Ford C-Max Energi,PHEV
4127,WA-044-170636749,98258,YV4ED3UR,Volvo XC40 Recharge,BEV
4128,WA-044-108977557,98021,5YJYGDEF,Tesla Model Y,BEV
4129,WA-044-161659914,98277,5YJ3E1EA,Tesla Model 3,BEV
4130,WA-044-141182289,98008,1N4AZ1CP,Nissan Leaf,BEV
4131,WA-044-124726094,98221,1G1FY6S0,Chevrolet Bolt EV,BEV
4132,WA-044-124640267,98006,5YJYGDEE,Tesla Model Y,BEV
4133,WA-044-161765824,98036,5YJYGDEE,Tesla Model Y,BEV
4134,WA-044-132994711,98004,5YJ3E1EA,Tesla Model 3,BEV
4135,WA-044-128558727,98005,5YJYGDEE,Tesla Model Y,BEV
4136,WA-044-124530451,98115,5YJ3E1EA,Tesla Model 3,BEV
4137,WA-044-109534127,98103,1N4AZ0CP,Nissan Leaf,BEV
4138,WA-044-109308468,98290,5YJYGDEE,Tesla Model Y,BEV
4139,WA-044-177117671,98338,3FA6P0SU,Ford Fusion Energi,PHEV
4140,WA-044-124405235,98027,5YJYGDEE,Tesla Model Y,BEV
4141,WA-044-109709883,98103,5YJYGDEE,Tesla Model Y,BEV
4142,WA-044-128087641,98117,3FA6P0PU,Ford Fusion Energi,PHEV
4143,WA-044-348225069,98023,5YJXCDE2,Tesla Model X,BEV
4144,WA-044-185876470,98682,1G1FY6S0,Chevrolet Bolt EV,BEV
4145,WA-044-176513242,98406,WMW13DJ0,Mini Hardtop 2 Door EV,BEV
4146,WA-044-208203747,98116,1G1RD6E4,Chevrolet Volt,PHEV
4147,WA-044-106083155,98115,YV4BR0DL,Volvo XC60 Plug In,PHEV
4148,WA-044-148495672,98004,5YJ3E1EA,Tesla Model 3,BEV
4149,WA-044-108281687,98406,1FADP5CU,Ford C-Max Energi,PHEV
4150,WA-044-156970089,98103,1G1FX6S0,Chevrolet Bolt EV,BEV
4151,WA-044-167007144,98075,5UXKT0C5,BMW X5,PHEV
4152,WA-044-104676953,98221,5YJ3E1EB,Tesla Model 3,BEV
4153,WA-044-161729242,98004,5YJ3E1EC,Tesla Model 3,BEV
4154,WA-044-104527181,98104,1N4AZ0CP,Nissan Leaf,BEV
4155,WA-044-144605961,98026,5YJYGDED,Tesla Model Y,BEV
4156,WA-044-133434661,98144,WBA8E1C5,BMW 3-Series Plug in,PHEV
4157,WA-044-139987564,98112,5YJ3E1EB,Tesla Model 3,BEV
4158,WA-044-118241182,98092,1N4AZ1CP,Nissan Leaf,BEV
4159,WA-044-110261273,98004,5YJ3E1EB,Tesla Model 3,BEV
4160,WA-044-112980913,99019,5YJYGDEE,Tesla Model Y,BEV
4161,WA-044-167268643,98007,KNDCC3LG,Kia Niro EV,BEV
4162,WA-044-144796774,98607,5YJ3E1EB,Tesla Model 3,BEV
4163,WA-044-348092223,98683,1G1FX6S0,Chevrolet Bolt EV,BEV
4164,WA-044-172530641,98092,YV4BR0PL,Volvo XC90 Plug In,PHEV
4165,WA-044-109832166,98607,WP0AB2Y1,Porsche Taycan,BEV
4166,WA-044-125810499,98325,1G1RD6S5,Chevrolet Volt,PHEV
4167,WA-044-125454192,98208,1FADP3R4,Ford Focus EV,BEV
4168,WA-044-152690268,98292,1N4AZ1CP,Nissan Leaf,BEV
4169,WA-044-128725103,98686,1G1RD6E4,Chevrolet Volt,PHEV
4170,WA-044-3626500,98467,1N4BZ0CP,Nissan Leaf,BEV
4171,WA-044-138336565,98119,5YJ3E1EA,Tesla Model 3,BEV
4172,WA-044-113487272,98516,WP1AE2A2,Porsche Cayenne S E-Hybrid,PHEV
4173,WA-044-101898975,98133,WBY1Z6C5,BMW i3,BEV
4174,WA-044-100606257,98030,5YJSA1E1,Tesla Model S,BEV
4175,WA-044-179422351,98036,5YJYGDEF,Tesla Model Y,BEV
4176,WA-044-103901136,98136,WAUUPBFF,Audi A3 Plug In,PHEV
4177,WA-044-125813313,98122,KNDJP3AE,Kia Soul EV,BEV
4178,WA-044-177571306,98004,5YJ3E1EA,Tesla Model 3,BEV
4179,WA-044-129791063,98502,1G1RB6E4,Chevrolet Volt,PHEV
4180,WA-044-179474039,98005,5YJ3E1EB,Tesla Model 3,BEV
4181,WA-044-103563190,98045,5YJ3E1EB,Tesla Model 3,BEV
4182,WA-044-181203753,98033,1N4AZ1CP,Nissan Leaf,BEV
4183,WA-044-141022997,98110,KNDCC3LG,Kia Niro EV,BEV
4184,WA-044-114276221,98104,1G1FY6S0,Chevrolet Bolt EV,BEV
4185,WA-044-125788043,99352,5YJYGDEE,Tesla Model Y,BEV
4186,WA-044-235123108,98005,KNDJX3AE,Kia Soul EV,BEV
4187,WA-044-148524197,98075,1N4AZ0CP,Nissan Leaf,BEV
4188,WA-044-135087067,98105,1FADP5CU,Ford C-Max Energi,PHEV
4189,WA-044-179610315,98038,2C4RC1N7,Chrysler Pacifica,PHEV
4190,WA-044-172510558,98249,5YJSA1E2,Tesla Model S,BEV
4191,WA-044-109875034,98501,JA4J24A5,Mitsubishi Outlander Plug In,PHEV
4192,WA-044-130245069,98685,KL8CK6S0,Chevrolet Spark,BEV
4193,WA-044-478150319,98675,1N4AZ0CP,Nissan Leaf,BEV
4194,WA-044-124626323,98407,5YJYGDEE,Tesla Model Y,BEV
4195,WA-044-110242863,98405,1N4AZ1CP,Nissan Leaf,BEV
4196,WA-044-347982701,98110,5UXKT0C3,BMW X5,PHEV
4197,WA-044-109692810,98335,1G1RC6S5,Chevrolet Volt,PHEV
4198,WA-044-132899469,98109,WBA8E1C3,BMW 3-Series Plug in,PHEV
4199,WA-044-112791430,99005,5YJYGDEE,Tesla Model Y,BEV
4200,WA-044-282398644,98034,5YJ3E1EA,Tesla Model 3,BEV
4201,WA-044-161729886,98021,5YJYGDEE,Tesla Model Y,BEV
4202,WA-044-104336298,98030,2C4RC1N7,Chrysler Pacifica,PHEV
4203,WA-044-128726566,99208,5YJ3E1EB,Tesla Model 3,BEV
4204,WA-044-152810171,98118,5YJSA1H1,Tesla Model S,BEV
4205,WA-044-112823266,98607,5YJXCDE2,Tesla Model X,BEV
4206,WA-044-172661513,98057,2C4RC1L7,Chrysler Pacifica,PHEV
4207,WA-044-179551389,98057,2C4RC1L7,Chrysler Pacifica,PHEV
4208,WA-044-177656867,98685,5YJYGDEF,Tesla Model Y,BEV
4209,WA-044-327787498,98110,5YJ3E1EB,Tesla Model 3,BEV
4210,WA-044-196793810,98032,1N4AZ1CP,Nissan Leaf,BEV
4211,WA-044-141237841,98503,WBY1Z4C5,BMW i3 REx,PHEV
4212,WA-044-113131105,98052,5YJ3E1EA,Tesla Model 3,BEV
4213,WA-044-141836824,98335,5YJYGDEE,Tesla Model Y,BEV
4214,WA-044-128876436,98112,1G1FX6S0,Chevrolet Bolt EV,BEV
4215,WA-044-144756734,98144,5YJYGDEE,Tesla Model Y,BEV
4216,WA-044-144386882,98546,5YJSA1V4,Tesla Model S,BEV
4217,WA-044-125741304,98381,1G1FW6S0,Chevrolet Bolt EV,BEV
4218,WA-044-208072126,98312,WMEEK9AA,Smart forTwo EV,BEV
4219,WA-044-167059910,98201,5YJ3E1EB,Tesla Model 3,BEV
4220,WA-044-181280753,98104,1N4AZ0CP,Nissan Leaf,BEV
4221,WA-044-221056279,99021,5YJ3E1EB,Tesla Model 3,BEV
4222,WA-044-150433587,98204,5YJSA1H4,Tesla Model S,BEV
4223,WA-044-185989443,98108,KNAGV4LD,Kia Optima Plug In,PHEV
4224,WA-044-105649729,98103,WAUTPBFF,Audi A3 Plug In,PHEV
4225,WA-044-113288521,98178,KNDCE3LG,Kia Niro EV,BEV
4226,WA-044-109288518,98052,WBY1Z4C5,BMW i3 REx,PHEV
4227,WA-044-141774307,98032,KNDCD3LD,Kia Niro Plug In,PHEV
4228,WA-044-141226417,99111,5YJXCBE2,Tesla Model X,BEV
4229,WA-044-120459510,98126,WMWXP3C0,Mini Hardtop 2 Door EV,BEV
4230,WA-044-105345481,98684,1N4AZ1CP,Nissan Leaf,BEV
4231,WA-044-125350795,98038,1N4AZ0CP,Nissan Leaf,BEV
4232,WA-044-329353510,98011,5YJ3E1EA,Tesla Model 3,BEV
4233,WA-044-281238835,98382,JN1AZ0CP,Nissan Leaf,BEV
4234,WA-044-141206985,98444,5YJ3E1EB,Tesla Model 3,BEV
4235,WA-044-181365320,98125,WVGTMPE2,Volkswagen ID.4,BEV
4236,WA-044-348300508,98230,JTDKARFP,Toyota Prius Prime,PHEV
4237,WA-044-140156068,98225,1N4BZ1CP,Nissan Leaf,BEV
4238,WA-044-100021575,98250,1N4BZ0CP,Nissan Leaf,BEV
4239,WA-044-124480940,98070,1N4AZ1CP,Nissan Leaf,BEV
4240,WA-044-167244675,98056,5YJ3E1EA,Tesla Model 3,BEV
4241,WA-044-348065357,98012,5YJXCBE2,Tesla Model X,BEV
4242,WA-044-234294966,98328,JTDKARFP,Toyota Prius Prime,PHEV
4243,WA-044-2079990,98101,5YJ3E1EC,Tesla Model 3,BEV
4244,WA-044-105170278,98801,1N4AZ0CP,Nissan Leaf,BEV
4245,WA-044-134684826,98394,WP1AE2A2,Porsche Cayenne S E-Hybrid,PHEV
4246,WA-044-109242108,98117,1G1RC6S5,Chevrolet Volt,PHEV
4247,WA-044-138098649,98155,5YJSA1E2,Tesla Model S,BEV
4248,WA-044-121747083,98226,JTDKN3DP,Toyota Prius Plug-in,PHEV
4249,WA-044-104178028,98155,5YJ3E1EA,Tesla Model 3,BEV
4250,WA-044-141265743,98033,5YJSA1H1,Tesla Model S,BEV
4251,WA-044-140151840,98607,5YJYGDEF,Tesla Model Y,BEV
4252,WA-044-177583864,98272,5YJ3E1EB,Tesla Model 3,BEV
4253,WA-044-144355452,98087,1G1RH6E4,Chevrolet Volt,PHEV
4254,WA-044-133527656,98092,5YJSA1E2,Tesla Model S,BEV
4255,WA-044-128650014,98012,5YJYGDEE,Tesla Model Y,BEV
4256,WA-044-172722231,98512,1N4AZ1CP,Nissan Leaf,BEV
4257,WA-044-170467615,98592,2C4RC1N7,Chrysler Pacifica,PHEV
4258,WA-044-137454796,99006,5YJXCDE2,Tesla Model X,BEV
4259,WA-044-141121613,98101,5YJ3E1EC,Tesla Model 3,BEV
4260,WA-044-134583627,98406,1N4BZ0CP,Nissan Leaf,BEV
4261,WA-044-221905540,98112,YV4BC0PL,Volvo XC90 Plug In,PHEV
4262,WA-044-106004643,98074,5YJ3E1EB,Tesla Model 3,BEV
4263,WA-044-148562466,98109,5YJYGAEE,Tesla Model Y,BEV
4264,WA-044-306850491,98635,KNDCE3LG,Kia Niro EV,BEV
4265,WA-044-264009721,98038,1N4AZ0CP,Nissan Leaf,BEV
4266,WA-044-144194081,98072,1N4BZ0CP,Nissan Leaf,BEV
4267,WA-044-8446560,98683,5YJ3E1EB,Tesla Model 3,BEV
4268,WA-044-148322450,98177,WA1AAAGE,Audi e-tron,BEV
4269,WA-044-130120322,98199,5YJ3E1EA,Tesla Model 3,BEV
4270,WA-044-101174104,98632,1G1RD6E4,Chevrolet Volt,PHEV
4271,WA-044-110247861,98037,5YJ3E1EB,Tesla Model 3,BEV
4272,WA-044-282423284,98106,5YJ3E1EB,Tesla Model 3,BEV
4273,WA-044-133721080,98661,5YJYGDEE,Tesla Model Y,BEV
4274,WA-044-134155388,98087,1N4BZ0CP,Nissan Leaf,BEV
4275,WA-044-144113476,98117,2C4RC1H7,Chrysler Pacifica,PHEV
4276,WA-044-172475026,98110,5YJYGDEE,Tesla Model Y,BEV
4277,WA-044-112452798,98006,5YJSA1E2,Tesla Model S,BEV
4278,WA-044-329375238,98007,1G1FZ6S0,Chevrolet Bolt EV,BEV
4279,WA-044-120320196,98661,5YJXCDE4,Tesla Model X,BEV
4280,WA-044-114261241,98070,5YJYGDEE,Tesla Model Y,BEV
4281,WA-044-282613943,98074,5YJXCBE2,Tesla Model X,BEV
4282,WA-044-125900015,98270,5YJ3E1EA,Tesla Model 3,BEV
4283,WA-044-144703674,98052,5YJXCBE2,Tesla Model X,BEV
4284,WA-044-141302906,98607,5YJYGDEF,Tesla Model Y,BEV
4285,WA-044-124473891,98178,5YJYGDEE,Tesla Model Y,BEV
4286,WA-044-133382980,98115,JN1AZ0CP,Nissan Leaf,BEV
4287,WA-044-137584100,98942,5YJYGDEE,Tesla Model Y,BEV
4288,WA-044-150907508,98407,JTMAB3FV,Toyota RAV4 Prime,PHEV
4289,WA-044-283549269,99026,2C4RC1H7,Chrysler Pacifica,PHEV
4290,WA-044-131262071,98110,5YJYGDEE,Tesla Model Y,BEV
4291,WA-044-148519332,98258,5YJYGDEF,Tesla Model Y,BEV
4292,WA-044-170145370,98201,3FA6P0SU,Ford Fusion Energi,PHEV
4293,WA-044-151007419,98119,KM8K23AG,Hyundai Kona Electric,BEV
4294,WA-044-133812976,98019,5YJYGDEE,Tesla Model Y,BEV
4295,WA-044-104573136,99212,5YJXCBE2,Tesla Model X,BEV
4296,WA-044-113362147,98052,1G1RC6S5,Chevrolet Volt,PHEV
4297,WA-044-328889123,98407,2C4RC1N7,Chrysler Pacifica,PHEV
4298,WA-044-181214512,98597,3FA6P0SU,Ford Fusion Energi,PHEV
4299,WA-044-170669544,98109,5YJ3E1EA,Tesla Model 3,BEV
4300,WA-044-148237848,98118,1G1FY6S0,Chevrolet Bolt EV,BEV
4301,WA-044-109999844,98405,1G1FW6S0,Chevrolet Bolt EV,BEV
4302,WA-044-141812212,98008,5YJ3E1EB,Tesla Model 3,BEV
4303,WA-044-179607039,98021,3FMTK1SS,Ford Mustang Mach-E,BEV
4304,WA-044-121110846,98037,1N4AZ0CP,Nissan Leaf,BEV
4305,WA-044-129215824,98229,1N4AZ0CP,Nissan Leaf,BEV
4306,WA-044-124709035,98296,5YJXCBE2,Tesla Model X,BEV
4307,WA-044-148622463,98146,1FADP5CU,Ford C-Max Energi,PHEV
4308,WA-044-304757932,98006,5YJ3E1EB,Tesla Model 3,BEV
4309,WA-044-112802371,98053,1G1FZ6S0,Chevrolet Bolt EV,BEV
4310,WA-044-104514560,98075,1N4AZ0CP,Nissan Leaf,BEV
4311,WA-044-176614644,98033,5YJ3E1EB,Tesla Model 3,BEV
4312,WA-044-2081523,98144,5YJ3E1EB,Tesla Model 3,BEV
4313,WA-044-152689792,98117,5YJYGDEE,Tesla Model Y,BEV
4314,WA-044-117834300,98501,JTDKARFP,Toyota Prius Prime,PHEV
4315,WA-044-112499362,99301,5YJXCDE2,Tesla Model X,BEV
4316,WA-044-179371300,98059,5YJSA1E2,Tesla Model S,BEV
4317,WA-044-148297922,98008,5YJ3E1EB,Tesla Model 3,BEV
4318,WA-044-176639550,98245,5YJSA1CN,Tesla Model S,BEV
4319,WA-044-141496064,98109,1N4AZ1CP,Nissan Leaf,BEV
4320,WA-044-474960853,98077,5YJ3E1EB,Tesla Model 3,BEV
4321,WA-044-140090128,99224,5YJSA1E2,Tesla Model S,BEV
4322,WA-044-138208703,98239,JTDKARFP,Toyota Prius Prime,PHEV
4323,WA-044-101961513,98040,WA1LABGE,Audi e-tron,BEV
4324,WA-044-148513690,98021,WA1AAAGE,Audi e-tron,BEV
4325,WA-044-113337290,98665,KNDJX3AE,Kia Soul EV,BEV
4326,WA-044-248661346,98406,1N4AZ1CP,Nissan Leaf,BEV
4327,WA-044-177221138,98402,1G1RD6E4,Chevrolet Volt,PHEV
4328,WA-044-161911732,98053,5YJYGDEE,Tesla Model Y,BEV
4329,WA-044-307733940,98103,5YJ3E1EB,Tesla Model 3,BEV
4330,WA-044-104806159,98110,5YJXCDE2,Tesla Model X,BEV
4331,WA-044-118230787,98802,5YJXCAE2,Tesla Model X,BEV
4332,WA-044-181220168,98074,5YJYGDEE,Tesla Model Y,BEV
4333,WA-044-138235037,98105,KL8CL6S0,Chevrolet Spark,BEV
4334,WA-044-282550292,98506,5YJ3E1EB,Tesla Model 3,BEV
4335,WA-044-148596178,98108,5YJYGAEE,Tesla Model Y,BEV
4336,WA-044-108610309,98001,1G1RA6S5,Chevrolet Volt,PHEV
4337,WA-044-179412299,98004,WP0AC2Y1,Porsche Taycan,BEV
4338,WA-044-125017378,98445,3FA6P0SU,Ford Fusion Energi,PHEV
4339,WA-044-167158288,98801,1G1RA6S5,Chevrolet Volt,PHEV
4340,WA-044-128553834,98382,1G1FZ6S0,Chevrolet Bolt EV,BEV
4341,WA-044-124657732,98229,5YJ3E1EB,Tesla Model 3,BEV
4342,WA-044-328276231,98126,5YJ3E1EA,Tesla Model 3,BEV
4343,WA-044-106135725,98116,1G1FZ6S0,Chevrolet Bolt EV,BEV
4344,WA-044-105197732,98104,1FADP5CU,Ford C-Max Energi,PHEV
4345,WA-044-133826234,98402,5YJYGDEE,Tesla Model Y,BEV
4346,WA-044-144292018,98528,1N4BZ1BV,Nissan Leaf,BEV
4347,WA-044-112467344,98513,1G1FW6S0,Chevrolet Bolt EV,BEV
4348,WA-044-101113841,98012,5YJ3E1EA,Tesla Model 3,BEV
4349,WA-044-121746691,98311,5YJXCBE2,Tesla Model X,BEV
4350,WA-044-101995071,98072,5YJXCBE2,Tesla Model X,BEV
4351,WA-044-125622787,98368,1G1RA6E4,Chevrolet Volt,PHEV
4352,WA-044-137421644,98040,5YJ3E1EA,Tesla Model 3,BEV
4353,WA-044-112594814,98029,5YJYGDEE,Tesla Model Y,BEV
4354,WA-044-176957196,98103,1N4AZ0CP,Nissan Leaf,BEV
4355,WA-044-148216582,98177,3FA6P0PU,Ford Fusion Energi,PHEV
4356,WA-044-121660990,98108,WA1E2AFY,Audi Q5 Plug In,PHEV
4357,WA-044-128490582,98282,5YJSA1H2,Tesla Model S,BEV
4358,WA-044-109009505,98632,5YJ3E1EB,Tesla Model 3,BEV
4359,WA-044-101909398,98225,1N4AZ1CP,Nissan Leaf,BEV
4360,WA-044-102148266,98816,5YJSA1DP,Tesla Model S,BEV
4361,WA-044-179425599,98012,5YJ3E1EA,Tesla Model 3,BEV
4362,WA-044-144877505,99021,1N4BZ0CP,Nissan Leaf,BEV
4363,WA-044-150633262,98270,1G1RD6E4,Chevrolet Volt,PHEV
4364,WA-044-170303409,99019,5YJ3E1EB,Tesla Model 3,BEV
4365,WA-044-135070330,98502,KNDCE3LG,Kia Niro EV,BEV
4366,WA-044-141760790,98685,3C3CFFGE,Fiat 500e,BEV
4367,WA-044-112800558,98092,5YJYGDEE,Tesla Model Y,BEV
4368,WA-044-282374004,98021,5YJ3E1EB,Tesla Model 3,BEV
4369,WA-044-475002461,98052,JTDKN3DP,Toyota Prius Plug-in,PHEV
4370,WA-044-161716152,98349,5YJYGDEE,Tesla Model Y,BEV
4371,WA-044-179598359,99163,1G1FZ6S0,Chevrolet Bolt EV,BEV
4372,WA-044-132910249,98109,5YJ3E1EB,Tesla Model 3,BEV
4373,WA-044-153448935,98034,3C3CFFGE,Fiat 500e,BEV
4374,WA-044-118187163,98382,5YJYGDEE,Tesla Model Y,BEV
4375,WA-044-141339600,98857,1G1FW6S0,Chevrolet Bolt EV,BEV
4376,WA-044-137451317,98033,5YJSA1E2,Tesla Model S,BEV
4377,WA-044-3646835,98040,5YJ3E1EA,Tesla Model 3,BEV
4378,WA-044-150454951,98118,WMEFJ9BA,Smart forTwo EV,BEV
4379,WA-044-220891016,98327,1G1RB6E4,Chevrolet Volt,PHEV
4380,WA-044-476175542,98166,5YJ3E1EB,Tesla Model 3,BEV
4381,WA-044-234493493,98576,5YJSA1CG,Tesla Model S,BEV
4382,WA-044-327570960,98250,1G1FW6S0,Chevrolet Bolt EV,BEV
4383,WA-044-235077,98075,5YJXCBE2,Tesla Model X,BEV
4384,WA-044-100540163,98012,1G1FZ6S0,Chevrolet Bolt EV,BEV
4385,WA-044-114505905,98074,5YJ3E1EA,Tesla Model 3,BEV
4386,WA-044-282982199,98501,1G1RA6S5,Chevrolet Volt,PHEV
4387,WA-044-118501085,98006,5YJ3E1EA,Tesla Model 3,BEV
4388,WA-044-110250255,98603,JTDKARFP,Toyota Prius Prime,PHEV
4389,WA-044-249119895,98030,1N4AZ0CP,Nissan Leaf,BEV
4390,WA-044-208496074,98028,5YJ3E1EA,Tesla Model 3,BEV
4391,WA-044-110017960,98020,5YJXCBE2,Tesla Model X,BEV
4392,WA-044-128852874,98229,1N4BZ1DP,Nissan Leaf,BEV
4393,WA-044-3556234,98126,WMEFJ9BA,Smart forTwo EV,BEV
4394,WA-044-8328554,98338,1N4BZ1CP,Nissan Leaf,BEV
4395,WA-044-137688407,98226,JTDKN3DP,Toyota Prius Plug-in,PHEV
4396,WA-044-108792855,98004,5YJ3E1EB,Tesla Model 3,BEV
4397,WA-044-478038641,98053,5YJ3E1EB,Tesla Model 3,BEV
4398,WA-044-132905125,98232,WA1VABGE,Audi e-tron,BEV
4399,WA-044-181165015,98177,1G1RH6E4,Chevrolet Volt,PHEV
4400,WA-044-109981707,98019,5YJYGDEE,Tesla Model Y,BEV
4401,WA-044-124760100,98501,JA4J24A5,Mitsubishi Outlander Plug In,PHEV
4402,WA-044-282350148,98070,WBAJB1C5,BMW 5-Series Plug in,PHEV
4403,WA-044-113519724,98116,1G1FY6S0,Chevrolet Bolt EV,BEV
4404,WA-044-141531120,98112,1N4BZ1DP,Nissan Leaf,BEV
4405,WA-044-128542711,98040,5YJYGDEE,Tesla Model Y,BEV
4406,WA-044-112446134,98229,5YJYGDEE,Tesla Model Y,BEV
4407,WA-044-124562651,98040,5YJYGDEE,Tesla Model Y,BEV
4408,WA-044-304890764,98121,1G1FX6S0,Chevrolet Bolt EV,BEV
4409,WA-044-478017067,98367,KNDCC3LG,Kia Niro EV,BEV
4410,WA-044-329223702,98501,1G1FZ6S0,Chevrolet Bolt EV,BEV
4411,WA-044-247590598,98118,YV4BC0PL,Volvo XC90 Plug In,PHEV
4412,WA-044-100841072,98335,5YJSA1E2,Tesla Model S,BEV
4413,WA-044-176510386,98115,3C3CFFGE,Fiat 500e,BEV
4414,WA-044-170524105,98685,1C4JJXR6,Jeep Wrangler Plug In,PHEV
4415,WA-044-117898252,98661,1G6RM1E4,Cadillac ELR,PHEV
4416,WA-044-150637931,98382,1N4AZ0CP,Nissan Leaf,BEV
4417,WA-044-305870533,98546,1N4AZ1CP,Nissan Leaf,BEV
4418,WA-044-120980030,98053,JHMZC5F3,Honda Clarity Plug In,PHEV
4419,WA-044-148629071,98248,JN1AZ0CP,Nissan Leaf,BEV
4420,WA-044-101321489,98368,1N4BZ0CP,Nissan Leaf,BEV
4421,WA-044-208626792,98672,1G1FX6S0,Chevrolet Bolt EV,BEV
4422,WA-044-118746204,98225,1FADP5CU,Ford C-Max Energi,PHEV
4423,WA-044-281163067,98052,1N4AZ1CP,Nissan Leaf,BEV
4424,WA-044-114417159,98225,1G1RB6E4,Chevrolet Volt,PHEV
4425,WA-044-134504478,98370,1G1RB6S5,Chevrolet Volt,PHEV
4426,WA-044-100855499,98012,KL8CL6S0,Chevrolet Spark,BEV
4427,WA-044-179499575,98112,5YJYGDEF,Tesla Model Y,BEV
4428,WA-044-196726890,98052,1N4BZ0CP,Nissan Leaf,BEV
4429,WA-044-348270877,98012,1N4AZ0CP,Nissan Leaf,BEV
4430,WA-044-109660099,98264,5YJXCAE2,Tesla Model X,BEV
4431,WA-044-233786136,98112,1G1RD6E4,Chevrolet Volt,PHEV
4432,WA-044-109483244,98020,5YJYGDEE,Tesla Model Y,BEV
4433,WA-044-108805147,98367,1G1RA6E4,Chevrolet Volt,PHEV
4434,WA-044-101637833,98012,1N4AZ0CP,Nissan Leaf,BEV
4435,WA-044-125856783,98501,5YJYGDEE,Tesla Model Y,BEV
4436,WA-044-172541274,98110,5YJSA1E4,Tesla Model S,BEV
4437,WA-044-234328636,99403,1N4AZ0CP,Nissan Leaf,BEV
4438,WA-044-170287183,98042,5YJSA1E2,Tesla Model S,BEV
4439,WA-044-150328587,98052,5YJ3E1EA,Tesla Model 3,BEV
4440,WA-044-109872199,98026,JN1AZ0CP,Nissan Leaf,BEV
4441,WA-044-127602618,98208,1N4AZ0CP,Nissan Leaf,BEV
4442,WA-044-329432113,98223,2C4RC1H7,Chrysler Pacifica,PHEV
4443,WA-044-104701663,98038,5YJ3E1EB,Tesla Model 3,BEV
4444,WA-044-114358135,98250,WMEEK9AA,Smart forTwo EV,BEV
4445,WA-044-153710147,98115,1G1FY6S0,Chevrolet Bolt EV,BEV
4446,WA-044-161664534,99326,5YJYGDEE,Tesla Model Y,BEV
4447,WA-044-181279052,98177,5YJ3E1EA,Tesla Model 3,BEV
4448,WA-044-118912321,98052,1N4BZ0CP,Nissan Leaf,BEV
4449,WA-044-177598774,98006,1N4BZ1DV,Nissan Leaf,BEV
4450,WA-044-161810820,98020,3FMTK3SU,Ford Mustang Mach-E,BEV
4451,WA-044-185906878,98370,5YJ3E1EC,Tesla Model 3,BEV
4452,WA-044-128654634,98012,5YJYGDEE,Tesla Model Y,BEV
4453,WA-044-110304309,98177,JTDKARFP,Toyota Prius Prime,PHEV
4454,WA-044-176550678,98801,1G1RD6S5,Chevrolet Volt,PHEV
4455,WA-044-167116099,98052,5YJ3E1EC,Tesla Model 3,BEV
4456,WA-044-167243303,98312,1C4JJXP6,Jeep Wrangler Plug In,PHEV
4457,WA-044-141814760,98501,WAUTPBFF,Audi A3 Plug In,PHEV
4458,WA-044-282493900,98335,5YJSA1E2,Tesla Model S,BEV
4459,WA-044-148475309,98051,1G1RA6S5,Chevrolet Volt,PHEV
4460,WA-044-120126604,98012,JN1AZ0CP,Nissan Leaf,BEV
4461,WA-044-133556524,98199,5YJ3E1EA,Tesla Model 3,BEV
4462,WA-044-144433180,98040,5YJYGDEE,Tesla Model Y,BEV
4463,WA-044-262771498,98038,1FADP5CU,Ford C-Max Energi,PHEV
4464,WA-044-172487507,98371,JN1AZ0CP,Nissan Leaf,BEV
4465,WA-044-112803386,99202,1G1RA6S5,Chevrolet Volt,PHEV
4466,WA-044-304795956,98516,5UXKT0C5,BMW X5,PHEV
4467,WA-044-102163645,98506,JN1AZ0CP,Nissan Leaf,BEV
4468,WA-044-104755444,98501,3FA6P0PU,Ford Fusion Energi,PHEV
4469,WA-044-128459754,98371,LREKK5RX,Cadillac CT6,PHEV
4470,WA-044-141251743,98027,5YJSA1H1,Tesla Model S,BEV
4471,WA-044-124496942,98032,5YJ3E1EA,Tesla Model 3,BEV
4472,WA-044-166929514,98383,JN1AZ0CP,Nissan Leaf,BEV
4473,WA-044-150885493,98059,5YJSA1AC,Tesla Model S,BEV
4474,WA-044-150437465,98042,5YJYGAEE,Tesla Model Y,BEV
