Vehicle ID,ZIP Code,Registration Valid Date,VIN Prefix,VIN Model Year,DMV ID,DMV ID Complete,DMV Snapshot,Registration Expiration Date,State Abbreviation,Geography,Vehicle Name,Technology
WA-044-281176836,98122,20/12/2021,1G1RA6S5,H,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Volt,PHEV
WA-044-177558482,98382,20/12/2021,5YJ3E1EB,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-109075627,98057,20/12/2021,WBAJB1C5,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,BMW 5-Series Plug in,PHEV
WA-044-137541708,98272,20/12/2021,1G1FX6S0,H,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Bolt EV,BEV
WA-044-128769091,98371,20/12/2021,1N4BZ1CP,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-281336331,98332,20/12/2021,5YJ3E1EA,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-221017303,98077,20/12/2021,5YJ3E1EB,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-113291041,98110,20/12/2021,WAUTPBFF,H,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Audi A3 Plug In,PHEV
WA-044-140940677,99208,20/12/2021,KNDCE3LG,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Kia Niro EV,BEV
WA-044-108234710,98028,20/12/2021,1N4AZ0CP,D,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-170696900,98685,20/12/2021,1N4BZ1DV,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-144390578,98020,20/12/2021,5YJSA1E4,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model S,BEV
WA-044-119935588,98052,20/12/2021,JTDKN3DP,D,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Toyota Prius Plug-in,PHEV
WA-044-197235433,98040,20/12/2021,5YJ3E1EA,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-144676738,98022,20/12/2021,1G1RC6S5,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Volt,PHEV
WA-044-176559764,98026,20/12/2021,1N4AZ1CP,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-185962542,98607,20/12/2021,5YJ3E1EA,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-262243208,98512,20/12/2021,1N4AZ0CP,F,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-137599500,98466,20/12/2021,1N4BZ1CP,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-3604212,98012,20/12/2021,5YJ3E1EA,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-148482736,98125,20/12/2021,5YJSA1H2,E,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model S,BEV
WA-044-262433286,98070,20/12/2021,2C4RC1N7,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chrysler Pacifica,PHEV
WA-044-144181712,98122,20/12/2021,5YJYGDEE,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model Y,BEV
WA-044-138259453,98052,20/12/2021,5YJYGDEE,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model Y,BEV
WA-044-167247195,98155,20/12/2021,5YJ3E1EB,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-108219933,98335,20/12/2021,JHMZC5F1,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Honda Clarity Plug In,PHEV
WA-044-141003698,98445,20/12/2021,1N4AZ0CP,D,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-282693015,98006,20/12/2021,2C4RC1N7,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chrysler Pacifica,PHEV
WA-044-133676098,98052,20/12/2021,5YJSA1E2,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model S,BEV
WA-044-141789686,98029,20/12/2021,5YJYGDEE,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model Y,BEV
WA-044-134974192,98087,20/12/2021,WA1LAAGE,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Audi e-tron,BEV
WA-044-172397704,98059,20/12/2021,5YJ3E1EA,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-103779581,98006,20/12/2021,WBAJB1C5,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,BMW 5-Series Plug in,PHEV
WA-044-170237301,98110,20/12/2021,YV4ED3UR,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Volvo XC40 Recharge,BEV
WA-044-120957910,98020,20/12/2021,5UXKT0C3,H,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,BMW X5,PHEV
WA-044-101938994,98004,20/12/2021,5YJXCAE2,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model X,BEV
WA-044-474939384,98102,20/12/2021,5YJ3E1EB,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-207561903,98372,20/12/2021,1G1FZ6S0,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Bolt EV,BEV
WA-044-131208640,98367,20/12/2021,2C4RC1N7,H,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chrysler Pacifica,PHEV
WA-044-113634510,98607,20/12/2021,WVWKP7AU,F,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Volkswagen e-Golf,BEV
WA-044-109788059,98043,20/12/2021,1N4BZ1CP,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-197134500,98503,20/12/2021,WBY1Z2C5,E,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,BMW i3,BEV
WA-044-104593786,98052,20/12/2021,5YJ3E1EA,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-248357812,98671,20/12/2021,KNDCM3LD,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Kia Niro Plug In,PHEV
WA-044-196806361,98028,20/12/2021,5YJ3E1EA,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-177630176,98264,20/12/2021,5YJ3E1EB,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-103529569,98467,20/12/2021,5YJ3E1EC,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-125890096,98006,20/12/2021,5YJ3E1EB,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-144887949,98021,20/12/2021,5YJYGDEE,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model Y,BEV
WA-044-281357723,98663,20/12/2021,1N4AZ0CP,D,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-148611102,98335,20/12/2021,WA12ABGE,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Audi e-tron Sportback,BEV
WA-044-128762854,98121,20/12/2021,5YJYGDEE,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model Y,BEV
WA-044-172394050,98133,20/12/2021,WMEFJ9BA,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Smart forTwo EV,BEV
WA-044-133551442,98290,20/12/2021,1G1FZ6S0,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Bolt EV,BEV
WA-044-148441240,98075,20/12/2021,5YJ3E1EA,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-179602545,98052,20/12/2021,5YJ3E1EC,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-177494341,98040,20/12/2021,5YJSA1CN,C,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model S,BEV
WA-044-167004771,98004,20/12/2021,5YJ3E1EA,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-234557515,98118,20/12/2021,1N4AZ0CP,D,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-152936143,98052,20/12/2021,5YJ3E1EA,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-127650267,98103,20/12/2021,537LS7D4,B,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Azure Transit Connect,BEV
WA-044-112402944,98290,20/12/2021,5YJSA1E2,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model S,BEV
WA-044-148235832,98039,20/12/2021,5YJYGAEE,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model Y,BEV
WA-044-181257702,98604,20/12/2021,JN1AZ0CP,C,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-185977291,98103,20/12/2021,KMHC65LD,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Hyundai Ioniq Plug In,PHEV
WA-044-153702867,98105,20/12/2021,WP0AA2Y1,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Porsche Taycan,BEV
WA-044-120996942,98070,20/12/2021,5YJ3E1EA,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-121196085,98074,20/12/2021,5YJ3E1EB,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-100707519,98033,20/12/2021,WA1VABGE,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Audi e-tron,BEV
WA-044-144868083,98034,20/12/2021,2C4RC1N7,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chrysler Pacifica,PHEV
WA-044-124448915,98033,20/12/2021,5YJYGDEE,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model Y,BEV
WA-044-262227171,98208,20/12/2021,3FA6P0SU,E,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Ford Fusion Energi,PHEV
WA-044-141755463,98284,20/12/2021,2C4RC1L7,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chrysler Pacifica,PHEV
WA-044-138257101,98258,20/12/2021,5YJ3E1EB,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-128614090,98010,20/12/2021,5YJYGDEE,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model Y,BEV
WA-044-167184643,98105,20/12/2021,5YJ3E1EB,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-121735253,98296,20/12/2021,1N4AZ0CP,D,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-109485204,98282,20/12/2021,5YJYGDEE,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model Y,BEV
WA-044-185903091,98040,20/12/2021,1G1FX6S0,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Bolt EV,BEV
WA-044-124771559,98569,20/12/2021,1FADP5CU,E,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Ford C-Max Energi,PHEV
WA-044-150749546,98550,20/12/2021,1FADP5CU,E,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Ford C-Max Energi,PHEV
WA-044-476264659,98498,20/12/2021,5YJ3E1EA,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-124488619,98052,20/12/2021,5YJYGDEE,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model Y,BEV
WA-044-197146141,98033,20/12/2021,1G1FZ6S0,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Bolt EV,BEV
WA-044-148367488,98024,20/12/2021,5YJYGDEE,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model Y,BEV
WA-044-170553057,98040,20/12/2021,5YJ3E1EB,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-141162045,98516,20/12/2021,5YJYGDEE,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model Y,BEV
WA-044-181121195,98077,20/12/2021,5YJSA1DP,C,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model S,BEV
WA-044-138302293,98011,20/12/2021,WVWPR7AU,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Volkswagen e-Golf,BEV
WA-044-156701415,98110,20/12/2021,WVGRMPE2,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Volkswagen ID.4,BEV
WA-044-121542522,99362,20/12/2021,WAUTPBFF,G,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Audi A3 Plug In,PHEV
WA-044-179607326,98012,20/12/2021,5YJ3E1EA,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-170060138,98360,20/12/2021,1G1RA6E4,D,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Volt,PHEV
WA-044-137585157,98053,20/12/2021,5YJSA1S1,E,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model S,BEV
WA-044-128595428,98033,20/12/2021,5YJ3E1EB,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-157075005,98053,20/12/2021,1N4BZ1CP,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-148429284,98026,20/12/2021,5YJ3E1EA,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-148518912,98119,20/12/2021,5YJYGDEE,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model Y,BEV
WA-044-233956488,98208,20/12/2021,1G1RA6S5,H,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Volt,PHEV
WA-044-281160435,98107,20/12/2021,5YJ3E1EA,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-124511355,98040,20/12/2021,5YJSA1E2,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model S,BEV
WA-044-120539772,98273,20/12/2021,JA4J24A5,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Mitsubishi Outlander Plug In,PHEV
WA-044-113596836,98052,20/12/2021,5YJYGDEE,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model Y,BEV
WA-044-100902336,98052,20/12/2021,5YJSA1E2,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model S,BEV
WA-044-161701284,99204,20/12/2021,1N4BZ1CP,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-124539964,98133,20/12/2021,JTDKARFP,H,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Toyota Prius Prime,PHEV
WA-044-3754971,98290,20/12/2021,1N4BZ0CP,H,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-120258092,98116,20/12/2021,5YJ3E1EB,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-132855845,98004,20/12/2021,1N4AZ1CP,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-348116471,98281,20/12/2021,KNDJX3AE,H,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Kia Soul EV,BEV
WA-044-125868795,98074,20/12/2021,5YJ3E1EA,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-137440852,98116,20/12/2021,5UXTA6C0,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,BMW X5,PHEV
WA-044-181313212,98136,20/12/2021,5YJ3E1EB,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-161671702,98102,20/12/2021,5YJSA1E6,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model S,BEV
WA-044-100693848,98226,20/12/2021,5YJXCAE2,G,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model X,BEV
WA-044-128861890,98226,20/12/2021,1N4AZ1BP,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-179497825,98501,20/12/2021,5YJ3E1EA,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-186003030,98444,20/12/2021,1FADP5CU,F,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Ford C-Max Energi,PHEV
WA-044-141644884,98092,20/12/2021,3C3CFFGE,H,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Fiat 500e,BEV
WA-044-156706497,98125,20/12/2021,5YJYGAEE,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model Y,BEV
WA-044-167187065,98368,20/12/2021,1FADP5CU,D,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Ford C-Max Energi,PHEV
WA-044-179525958,98105,20/12/2021,1N4BZ0CP,H,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-156827751,98660,20/12/2021,KNDCC3LG,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Kia Niro EV,BEV
WA-044-112467806,98674,20/12/2021,1G1RH6E4,D,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Volt,PHEV
WA-044-475024616,98056,20/12/2021,5YJ3E1EB,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-141249741,98109,20/12/2021,5YJ3E1EB,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-129753634,98826,20/12/2021,5YJ3E1EB,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-233780025,98032,20/12/2021,KNDJX3AE,G,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Kia Soul EV,BEV
WA-044-141151601,98908,20/12/2021,5YJXCAE2,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model X,BEV
WA-044-3565628,98117,20/12/2021,WBY1Z6C3,H,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,BMW i3,BEV
WA-044-181215548,99352,20/12/2021,JTMFB3FV,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Toyota RAV4 Prime,PHEV
WA-044-156852419,98922,20/12/2021,5YJYGDEE,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model Y,BEV
WA-044-140227783,99208,20/12/2021,1N4AZ0CP,F,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-109404956,98125,20/12/2021,5YJYGDEF,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model Y,BEV
WA-044-148237582,98226,20/12/2021,5UXKT0C3,H,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,BMW X5,PHEV
WA-044-128592166,98648,20/12/2021,5YJXCDE2,G,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model X,BEV
WA-044-109117599,98568,20/12/2021,1G1FZ6S0,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Bolt EV,BEV
WA-044-121571187,98374,20/12/2021,5YJYGDEE,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model Y,BEV
WA-044-127598362,98072,20/12/2021,1N4AZ0CP,F,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-104515554,99163,20/12/2021,WBY1Z8C3,H,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,BMW i3 REx,PHEV
WA-044-167071166,98034,20/12/2021,JHMZC5F3,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Honda Clarity Plug In,PHEV
WA-044-138235289,98038,20/12/2021,5YJYGDEE,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model Y,BEV
WA-044-475054786,98166,20/12/2021,JTDKARFP,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Toyota Prius Prime,PHEV
WA-044-478202238,98034,20/12/2021,WBA8E1C5,H,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,BMW 3-Series Plug in,PHEV
WA-044-153771922,98258,20/12/2021,2C4RC1S7,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chrysler Pacifica,PHEV
WA-044-120003509,98188,20/12/2021,WVWKP7AU,G,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Volkswagen e-Golf,BEV
WA-044-179478729,98392,20/12/2021,1N4AZ0CP,D,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-152996511,98006,20/12/2021,1N4BZ0CP,G,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-167061779,98516,20/12/2021,5YJ3E1EB,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-109655626,98042,20/12/2021,5YJSA1E2,H,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model S,BEV
WA-044-167003000,98023,20/12/2021,1FADP3R4,G,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Ford Focus EV,BEV
WA-044-138320423,98119,20/12/2021,1N4AZ1CP,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-141851041,98047,20/12/2021,5YJYGDED,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model Y,BEV
WA-044-133210500,98801,20/12/2021,JTDKN3DP,F,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Toyota Prius Plug-in,PHEV
WA-044-109638588,98569,20/12/2021,5YJXCDE4,H,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model X,BEV
WA-044-112461233,98092,20/12/2021,JN1AZ0CP,C,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-150464681,98075,20/12/2021,5YJYGDEE,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model Y,BEV
WA-044-282288660,98239,20/12/2021,5YJ3E1EB,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-119248237,98136,20/12/2021,1N4AZ0CP,D,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-170690754,98033,20/12/2021,5YJYGDEE,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model Y,BEV
WA-044-2492941,98271,20/12/2021,KNDJP3AE,G,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Kia Soul EV,BEV
WA-044-148350947,98101,20/12/2021,1G1FY6S0,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Bolt EV,BEV
WA-044-169692106,98004,20/12/2021,WA13ABGE,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Audi e-tron Sportback,BEV
WA-044-196536560,98116,20/12/2021,5YJSA1CP,D,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model S,BEV
WA-044-148475876,98034,20/12/2021,5YJYGDEE,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model Y,BEV
WA-044-105022683,98337,20/12/2021,5YJ3E1EB,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-474953244,98110,20/12/2021,1G1FZ6S0,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Bolt EV,BEV
WA-044-177636238,98390,20/12/2021,5YJYGDEF,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model Y,BEV
WA-044-105137287,98004,20/12/2021,5YJSA1CN,D,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model S,BEV
WA-044-118904369,98103,20/12/2021,1G1RA6S5,H,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Volt,PHEV
WA-044-152631818,98004,20/12/2021,5YJ3E1EB,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-109481900,98037,20/12/2021,5YJ3E1EB,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-128466033,98004,20/12/2021,5YJ3E1EB,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
